datetime,timestamp,open,high,low,close
2017-05-04 00:00:00,1493856000,20794.3100,21655.0300,20667.7900,21395.8400
2017-05-05 00:00:00,1493942400,21395.8500,22470.1200,21335.2900,22410.4500
2017-05-06 00:00:00,1494028800,22413.7400,22525.5100,21357.3800,21992.7400
2017-05-07 00:00:00,1494115200,21991.5800,22729.6900,21651.7400,21752.3400
2017-05-08 00:00:00,1494201600,21752.3900,24220.4000,21538.1100,24217.9800
2017-05-09 00:00:00,1494288000,24223.7800,25036.4700,24091.6700,24611.6700
2017-05-10 00:00:00,1494374400,24612.2600,25817.5400,24507.5900,25215.8200
2017-05-11 00:00:00,1494460800,25217.2800,25644.8200,24633.5200,25140.5900
2017-05-12 00:00:00,1494547200,25141.8000,28629.6400,25138.8100,28406.4800
2017-05-13 00:00:00,1494633600,28410.4900,28994.7200,27030.5100,27115.8500
2017-05-14 00:00:00,1494720000,27107.4200,28652.3500,26969.5300,28536.9400
2017-05-15 00:00:00,1494806400,28529.3300,29983.4900,28228.1300,29188.5900
2017-05-16 00:00:00,1494892800,29189.0600,30789.2300,28729.9500,30494.8900
2017-05-17 00:00:00,1494979200,30493.4400,31709.7600,29653.8200,31464.2900
2017-05-18 00:00:00,1495065600,31450.9100,32708.5000,31250.0800,31458.3500
2017-05-19 00:00:00,1495152000,31459.3000,32149.4000,29959.4400,31390.2900
2017-05-20 00:00:00,1495238400,31396.3200,31522.9600,30243.4600,31415.5100
2017-05-21 00:00:00,1495324800,31422.5400,31764.9700,30056.2500,31706.8700
2017-05-22 00:00:00,1495411200,31704.6100,32454.2200,30222.0700,30753.5900
2017-05-23 00:00:00,1495497600,30761.4200,31505.7900,30541.6900,30875.3900
2017-05-24 00:00:00,1495584000,30872.8900,31065.5800,29239.8600,30082.1400
2017-05-25 00:00:00,1495670400,30093.4900,31559.5500,30075.8000,30303.2700
2017-05-26 00:00:00,1495756800,30301.6900,31090.9900,29989.6200,30201.3800
2017-05-27 00:00:00,1495843200,30197.0700,30609.0400,28331.4500,29038.4600
2017-05-28 00:00:00,1495929600,29036.6900,29830.0700,28008.0300,29770.9700
2017-05-29 00:00:00,1496016000,29777.6800,29847.9200,28755.7700,29417.9200
2017-05-30 00:00:00,1496102400,29414.6600,31149.6800,29216.5300,30303.9400
2017-05-31 00:00:00,1496188800,30309.8200,31567.9400,28500.1500,28524.3800
2017-06-01 00:00:00,1496275200,28523.9500,28613.5700,26923.5300,27387.0000
2017-06-02 00:00:00,1496361600,27383.0800,27796.8800,26207.0500,26365.0100
2017-06-03 00:00:00,1496448000,26375.0300,27051.1400,25397.6000,26146.8000
2017-06-04 00:00:00,1496534400,26142.0800,26560.3900,24943.0700,25078.6200
2017-06-05 00:00:00,1496620800,25081.4400,25936.0600,24581.6000,25539.2900
2017-06-06 00:00:00,1496707200,25545.2000,26535.3900,25135.0700,25577.5200
2017-06-07 00:00:00,1496793600,25567.8700,26614.3400,25299.4000,26412.9600
2017-06-08 00:00:00,1496880000,26411.4600,27366.0800,25006.4500,25124.2700
2017-06-09 00:00:00,1496966400,25124.5600,27240.8500,24986.7900,27239.2800
2017-06-10 00:00:00,1497052800,27240.6900,28367.4100,27065.0900,27748.7500
2017-06-11 00:00:00,1497139200,27743.0100,27867.7400,25563.9700,25753.7900
2017-06-12 00:00:00,1497225600,25752.0600,28013.1600,25684.9600,27998.9600
2017-06-13 00:00:00,1497312000,28004.0100,29217.3600,27334.7500,28809.6900
2017-06-14 00:00:00,1497398400,28802.1700,30660.3600,28668.1400,30313.4000
2017-06-15 00:00:00,1497484800,30318.5300,30830.3800,29873.6800,30136.9400
2017-06-16 00:00:00,1497571200,30146.3000,31027.4500,29656.8200,30420.8000
2017-06-17 00:00:00,1497657600,30423.5900,31144.2100,28985.7400,29082.4200
2017-06-18 00:00:00,1497744000,29077.1400,29407.3600,27966.7000,28213.4600
2017-06-19 00:00:00,1497830400,28213.1700,30379.4600,27795.9700,30365.1600
2017-06-20 00:00:00,1497916800,30366.4400,31452.7500,30082.7700,30995.5100
2017-06-21 00:00:00,1498003200,30993.2100,31337.6700,29325.3500,29494.2400
2017-06-22 00:00:00,1498089600,29494.7100,30565.3400,29472.1500,30355.7400
2017-06-23 00:00:00,1498176000,30350.8400,32222.5300,30072.7300,31794.9600
2017-06-24 00:00:00,1498262400,31793.8700,33132.8700,31425.5700,32356.0600
2017-06-25 00:00:00,1498348800,32356.1600,33732.1800,32273.4300,33585.7400
2017-06-26 00:00:00,1498435200,33582.9300,33991.4700,31881.8700,32963.8700
2017-06-27 00:00:00,1498521600,32960.0000,33973.6100,32127.8400,33499.9400
2017-06-28 00:00:00,1498608000,33505.6900,34653.5700,32880.3200,33840.3400
2017-06-29 00:00:00,1498694400,33839.7300,34693.1800,32432.0300,32884.5800
2017-06-30 00:00:00,1498780800,32877.8700,33695.4200,31489.3000,31745.5400
2017-07-01 00:00:00,1498867200,31748.7800,33397.7800,31090.9600,31116.8000
2017-07-02 00:00:00,1498953600,31120.0800,32191.3900,30084.6800,30611.9100
2017-07-03 00:00:00,1499040000,30620.0400,31732.2700,30127.2300,30409.0200
2017-07-04 00:00:00,1499126400,30418.2600,31649.8600,30135.6100,30965.7700
2017-07-05 00:00:00,1499212800,30962.9900,33152.6100,30695.9100,33152.6100
2017-07-06 00:00:00,1499299200,33157.2600,36270.3100,33147.5800,35936.9300
2017-07-07 00:00:00,1499385600,35937.1700,36698.6300,35084.0200,35257.7300
2017-07-08 00:00:00,1499472000,35273.4400,36846.5000,34808.9300,36505.3800
2017-07-09 00:00:00,1499558400,36515.1700,37692.2800,35556.5500,37164.1600
2017-07-10 00:00:00,1499644800,37170.1700,37973.4600,35385.0500,36467.9100
2017-07-11 00:00:00,1499731200,36461.1900,36791.4300,34542.3400,34729.5200
2017-07-12 00:00:00,1499817600,34721.3400,34953.4400,32316.5400,33296.6000
2017-07-13 00:00:00,1499904000,33297.3300,35546.9900,33208.6000,35088.4800
2017-07-14 00:00:00,1499990400,35094.7100,35386.5800,33543.0400,34866.8900
2017-07-15 00:00:00,1500076800,34880.8800,37720.6400,34400.7900,37083.9500
2017-07-16 00:00:00,1500163200,37092.1800,38334.4700,35707.9000,35928.0000
2017-07-17 00:00:00,1500249600,35928.5900,36352.5800,34681.8000,34704.6200
2017-07-18 00:00:00,1500336000,34709.7400,35961.4800,33976.9700,35800.7500
2017-07-19 00:00:00,1500422400,35793.1600,36400.0500,34420.1800,35780.5400
2017-07-20 00:00:00,1500508800,35768.3000,37046.8100,35302.4300,36120.1200
